season,wk,date,time,tm_home,tm_away,spread_home,total,wday,pts_home,pts_away,ot,tm_winner_straight,tm_winner_spread,total_result
2006,15,2006-12-17,2006-12-17T01:03:00Z,TEN,JAX,3.5,41,Sun,24,17,FALSE,TEN,TEN,E
2006,15,2006-12-17,2006-12-17T04:15:00Z,NYG,PHI,-6,45,Sun,22,36,FALSE,PHI,PHI,O
2006,15,2006-12-17,2006-12-17T04:15:00Z,OAK,STL,-2,39.5,Sun,0,20,FALSE,STL,STL,U
2006,15,2006-12-17,2006-12-17T01:05:00Z,CHI,TAM,-13.5,35,Sun,34,31,TRUE,CHI,TAM,O
2006,15,2006-12-17,2006-12-17T01:04:00Z,NOR,WAS,-9.5,47,Sun,10,16,FALSE,WAS,WAS,U
2006,15,2006-12-18,2006-12-18T08:40:00Z,IND,CIN,-3.5,55,Mon,34,16,FALSE,IND,IND,U
2006,16,2006-12-21,2006-12-21T08:05:00Z,GNB,MIN,-4,38.5,Thu,9,7,FALSE,GNB,MIN,U
2006,16,2006-12-23,2006-12-23T08:00:00Z,OAK,KAN,7,35.5,Sat,9,20,FALSE,KAN,KAN,U
2006,16,2006-12-24,2006-12-24T01:03:00Z,ATL,CAR,-6,41,Sun,3,10,FALSE,CAR,CAR,U
2006,16,2006-12-24,2006-12-24T04:16:00Z,DEN,CIN,-3,44.5,Sun,24,23,FALSE,DEN,CIN,O
2006,16,2006-12-24,2006-12-24T04:05:00Z,SFO,ARI,-4,45,Sun,20,26,FALSE,ARI,ARI,O
2006,16,2006-12-24,2006-12-24T01:03:00Z,DET,CHI,6,41.5,Sun,21,26,FALSE,CHI,DET,O
2006,16,2006-12-24,2006-12-24T01:03:00Z,HOU,IND,9.5,47,Sun,27,24,FALSE,HOU,HOU,O
2006,16,2006-12-24,2006-12-24T01:04:00Z,NYG,NOR,-3,47.5,Sun,7,30,FALSE,NOR,NOR,U
2006,16,2006-12-24,2006-12-24T01:03:00Z,JAX,NWE,-3,37,Sun,21,24,FALSE,NWE,NWE,O
2006,16,2006-12-24,2006-12-24T01:02:00Z,BUF,TEN,-5.5,38,Sun,29,30,FALSE,TEN,TEN,O
2006,16,2006-12-24,2006-12-24T01:02:00Z,PIT,BAL,-4,37,Sun,7,31,FALSE,BAL,BAL,O
2006,16,2006-12-24,2006-12-24T04:16:00Z,SEA,SDG,4.5,45,Sun,17,20,FALSE,SDG,SEA,U
2006,16,2006-12-24,2006-12-24T01:03:00Z,CLE,TAM,-3,37.5,Sun,7,22,FALSE,TAM,TAM,U
2006,16,2006-12-24,2006-12-24T01:02:00Z,STL,WAS,-2,43,Sun,37,31,TRUE,STL,STL,O
2006,16,2006-12-25,2006-12-25T08:43:00Z,MIA,NYJ,-3,36.5,Mon,10,13,FALSE,NYJ,NYJ,U
2006,16,2006-12-25,2006-12-25T05:07:00Z,DAL,PHI,-7,48.5,Mon,7,23,FALSE,PHI,PHI,U
2006,17,2006-12-30,2006-12-30T08:05:00Z,WAS,NYG,2,43,Sat,28,34,FALSE,NYG,NYG,O
2006,17,2006-12-31,2006-12-31T04:13:00Z,PHI,ATL,-8.5,43,Sun,24,17,FALSE,PHI,ATL,U
2006,17,2006-12-31,2006-12-31T04:16:00Z,BAL,BUF,-9,37.5,Sun,19,7,FALSE,BAL,BAL,U
2006,17,2006-12-31,2006-12-31T01:02:00Z,HOU,CLE,-6,37.5,Sun,14,6,FALSE,HOU,HOU,U
2006,17,2006-12-31,2006-12-31T04:15:00Z,SDG,ARI,-14,44,Sun,27,20,FALSE,SDG,ARI,O
2006,17,2006-12-31,2006-12-31T01:02:00Z,DAL,DET,-14,46,Sun,31,39,FALSE,DET,DET,O
2006,17,2006-12-31,2006-12-31T08:15:00Z,CHI,GNB,-2.5,37,Sun,7,26,FALSE,GNB,GNB,U
2006,17,2006-12-31,2006-12-31T01:00:00Z,KAN,JAX,-2.5,37,Sun,35,30,FALSE,KAN,KAN,O
2006,17,2006-12-31,2006-12-31T04:15:00Z,IND,MIA,-9,43.5,Sun,27,22,FALSE,IND,MIA,O
2006,17,2006-12-31,2006-12-31T01:05:00Z,MIN,STL,2.5,44,Sun,21,41,FALSE,STL,STL,O
2006,17,2006-12-31,2006-12-31T01:03:00Z,NOR,CAR,2,38.5,Sun,21,31,FALSE,CAR,CAR,O
2006,17,2006-12-31,2006-12-31T01:02:00Z,TEN,NWE,-3,41.5,Sun,23,40,FALSE,NWE,NWE,O
2006,17,2006-12-31,2006-12-31T01:03:00Z,CIN,PIT,-6,44.5,Sun,17,23,TRUE,PIT,PIT,U
2006,17,2006-12-31,2006-12-31T01:02:00Z,NYJ,OAK,-10.5,34.5,Sun,23,3,FALSE,NYJ,NYJ,U
2006,17,2006-12-31,2006-12-31T01:03:00Z,TAM,SEA,-3,38,Sun,7,23,FALSE,SEA,SEA,U
2006,17,2006-12-31,2006-12-31T04:16:00Z,DEN,SFO,-10,39,Sun,23,26,TRUE,SFO,SFO,O
2006,18,2007-01-06,2007-01-06T08:09:00Z,SEA,DAL,-2,48.5,Sat,21,20,FALSE,SEA,DAL,U
2006,18,2007-01-06,2007-01-06T04:35:00Z,IND,KAN,-6.5,51,Sat,23,8,FALSE,IND,IND,U
2006,18,2007-01-07,2007-01-07T04:39:00Z,PHI,NYG,-6,46.5,Sun,23,20,FALSE,PHI,NYG,U
2006,18,2007-01-07,2007-01-07T01:05:00Z,NWE,NYJ,-9,38.5,Sun,37,16,FALSE,NWE,NWE,O
2006,19,2007-01-13,2007-01-13T04:35:00Z,BAL,IND,-4,41,Sat,6,15,FALSE,IND,IND,U
2006,19,2007-01-13,2007-01-13T08:11:00Z,NOR,PHI,-4.5,48.5,Sat,27,24,FALSE,NOR,PHI,O
2006,19,2007-01-14,2007-01-14T04:40:00Z,SDG,NWE,-5,46.5,Sun,21,24,FALSE,NWE,NWE,U
2006,19,2007-01-14,2007-01-14T01:06:00Z,CHI,SEA,-8.5,37.5,Sun,27,24,TRUE,CHI,SEA,O
2006,20,2007-01-21,2007-01-21T03:06:00Z,CHI,NOR,-3,43,Sun,39,14,FALSE,CHI,CHI,O
2006,20,2007-01-21,2007-01-21T06:44:00Z,IND,NWE,-3,47,Sun,38,34,FALSE,IND,IND,O
2006,21,2007-02-04,2007-02-04T06:27:00Z,IND,CHI,-6.5,47,Sun,29,17,FALSE,IND,IND,U
2007,1,2007-09-06,2007-09-06T08:39:00Z,IND,NOR,-5.5,53.5,Thu,41,10,FALSE,IND,IND,U
2007,1,2007-09-09,2007-09-09T01:00:00Z,MIN,ATL,-3,35.5,Sun,24,3,FALSE,MIN,MIN,U
2007,1,2007-09-09,2007-09-09T01:02:00Z,BUF,DEN,3,37,Sun,14,15,FALSE,DEN,BUF,U
2007,1,2007-09-09,2007-09-09T12:59:00Z,STL,CAR,-1,43,Sun,13,27,FALSE,CAR,CAR,U
2007,1,2007-09-09,2007-09-09T04:15:00Z,SDG,CHI,-6,42.5,Sun,14,3,FALSE,SDG,SDG,U
2007,1,2007-09-09,2007-09-09T01:03:00Z,CLE,PIT,4.5,36.5,Sun,7,34,FALSE,PIT,PIT,O
2007,1,2007-09-09,2007-09-09T04:15:00Z,OAK,DET,-2.5,39.5,Sun,21,36,FALSE,DET,DET,O
2007,1,2007-09-09,2007-09-09T01:02:00Z,GNB,PHI,3,42.5,Sun,16,13,FALSE,GNB,GNB,U
2007,1,2007-09-09,2007-09-09T01:05:00Z,HOU,KAN,-3,38,Sun,20,3,FALSE,HOU,HOU,U
2007,1,2007-09-09,2007-09-09T01:02:00Z,WAS,MIA,-3,34.5,Sun,16,13,TRUE,WAS,NA,U
2007,1,2007-09-09,2007-09-09T08:25:00Z,DAL,NYG,-6.5,44.5,Sun,45,35,FALSE,DAL,DAL,O
2007,1,2007-09-09,2007-09-09T01:03:00Z,NYJ,NWE,6.5,41,Sun,14,38,FALSE,NWE,NWE,O
2007,1,2007-09-09,2007-09-09T01:04:00Z,JAX,TEN,-7,38,Sun,10,13,FALSE,TEN,TEN,U
2007,1,2007-09-09,2007-09-09T04:15:00Z,SEA,TAM,-6,41,Sun,20,6,FALSE,SEA,SEA,U
2007,1,2007-09-10,2007-09-10T10:25:00Z,SFO,ARI,-3,46.5,Mon,20,17,FALSE,SFO,NA,U
2007,1,2007-09-10,2007-09-10T07:10:00Z,CIN,BAL,-2.5,40,Mon,27,20,FALSE,CIN,CIN,O
2007,2,2007-09-16,2007-09-16T01:04:00Z,JAX,ATL,-10,34.5,Sun,13,7,FALSE,JAX,ATL,U
2007,2,2007-09-16,2007-09-16T01:02:00Z,PIT,BUF,-10,39,Sun,26,3,FALSE,PIT,PIT,U
2007,2,2007-09-16,2007-09-16T01:03:00Z,CLE,CIN,7,41.5,Sun,51,45,FALSE,CLE,CLE,O
2007,2,2007-09-16,2007-09-16T04:05:00Z,ARI,SEA,2.5,42.5,Sun,23,20,FALSE,ARI,ARI,O
2007,2,2007-09-16,2007-09-16T01:04:00Z,NYG,GNB,-2.5,39,Sun,13,35,FALSE,GNB,GNB,O
2007,2,2007-09-16,2007-09-16T01:02:00Z,CAR,HOU,-6.5,38.5,Sun,21,34,FALSE,HOU,HOU,O
2007,2,2007-09-16,2007-09-16T04:15:00Z,CHI,KAN,-12,34.5,Sun,20,10,FALSE,CHI,KAN,U
2007,2,2007-09-16,2007-09-16T04:05:00Z,MIA,DAL,3.5,40.5,Sun,20,37,FALSE,DAL,DAL,O
2007,2,2007-09-16,2007-09-16T04:05:00Z,DET,MIN,-3,42.5,Sun,20,17,TRUE,DET,NA,U
2007,2,2007-09-16,2007-09-16T04:15:00Z,BAL,NYJ,-10,33,Sun,20,13,FALSE,BAL,NYJ,E
2007,2,2007-09-16,2007-09-16T01:02:00Z,TEN,IND,7,46,Sun,20,22,FALSE,IND,TEN,U
2007,2,2007-09-16,2007-09-16T04:15:00Z,DEN,OAK,-10,37,Sun,23,20,TRUE,DEN,OAK,O
2007,2,2007-09-16,2007-09-16T08:24:00Z,NWE,SDG,-3.5,46,Sun,38,14,FALSE,NWE,NWE,O
2007,2,2007-09-16,2007-09-16T01:02:00Z,STL,SFO,-3,44,Sun,16,17,FALSE,SFO,SFO,U
2007,2,2007-09-16,2007-09-16T01:03:00Z,TAM,NOR,4,41.5,Sun,31,14,FALSE,TAM,TAM,O
2007,2,2007-09-17,2007-09-17T08:40:00Z,PHI,WAS,-7,38.5,Mon,12,20,FALSE,WAS,WAS,U
2007,3,2007-09-23,2007-09-23T04:15:00Z,ATL,CAR,4,38.5,Sun,20,27,FALSE,CAR,CAR,O
2007,3,2007-09-23,2007-09-23T01:02:00Z,NWE,BUF,-16.5,41,Sun,38,7,FALSE,NWE,NWE,O
2007,3,2007-09-23,2007-09-23T04:05:00Z,SEA,CIN,-3,49.5,Sun,24,21,FALSE,SEA,NA,U
2007,3,2007-09-23,2007-09-23T04:05:00Z,OAK,CLE,-3,41.5,Sun,26,24,FALSE,OAK,CLE,O
2007,3,2007-09-23,2007-09-23T01:00:00Z,BAL,ARI,-7,35.5,Sun,26,23,FALSE,BAL,ARI,O
2007,3,2007-09-23,2007-09-23T08:24:00Z,CHI,DAL,-3,41.5,Sun,10,34,FALSE,DAL,DAL,O
2007,3,2007-09-23,2007-09-23T01:02:00Z,PHI,DET,-5,44,Sun,56,21,FALSE,PHI,PHI,O
2007,3,2007-09-23,2007-09-23T01:02:00Z,GNB,SDG,5.5,42.5,Sun,31,24,FALSE,GNB,GNB,O
2007,3,2007-09-23,2007-09-23T01:03:00Z,HOU,IND,6.5,46.5,Sun,24,30,FALSE,IND,HOU,O
2007,3,2007-09-23,2007-09-23T04:05:00Z,DEN,JAX,-3,36,Sun,14,23,FALSE,JAX,JAX,O
2007,3,2007-09-23,2007-09-23T01:02:00Z,NYJ,MIA,-3,36.5,Sun,31,28,FALSE,NYJ,NA,O
2007,3,2007-09-23,2007-09-23T01:00:00Z,KAN,MIN,-3,34,Sun,13,10,FALSE,KAN,NA,U
2007,3,2007-09-23,2007-09-23T04:15:00Z,WAS,NYG,-3.5,42.5,Sun,17,24,FALSE,NYG,NYG,U
2007,3,2007-09-23,2007-09-23T01:02:00Z,TAM,STL,-3.5,38.5,Sun,24,3,FALSE,TAM,TAM,U
2007,3,2007-09-23,2007-09-23T01:02:00Z,PIT,SFO,-9.5,38,Sun,37,16,FALSE,PIT,PIT,O
2007,3,2007-09-24,2007-09-24T08:40:00Z,NOR,TEN,-4.5,46.5,Mon,14,31,FALSE,TEN,TEN,U
2007,4,2007-09-30,2007-09-30T01:02:00Z,ATL,HOU,2.5,39.5,Sun,26,16,FALSE,ATL,ATL,O
2007,4,2007-09-30,2007-09-30T01:02:00Z,BUF,NYJ,3,37,Sun,17,14,FALSE,BUF,BUF,U
2007,4,2007-09-30,2007-09-30T01:02:00Z,CLE,BAL,4.5,40,Sun,27,13,FALSE,CLE,CLE,E
2007,4,2007-09-30,2007-09-30T04:15:00Z,ARI,PIT,5,42.5,Sun,21,14,FALSE,ARI,ARI,U
2007,4,2007-09-30,2007-09-30T04:15:00Z,IND,DEN,-10,46.5,Sun,38,20,FALSE,IND,IND,O
2007,4,2007-09-30,2007-09-30T01:03:00Z,DET,CHI,2.5,46,Sun,37,27,FALSE,DET,DET,O
2007,4,2007-09-30,2007-09-30T04:15:00Z,SDG,KAN,-12,38.5,Sun,16,30,FALSE,KAN,KAN,O
2007,4,2007-09-30,2007-09-30T01:05:00Z,MIN,GNB,1,38,Sun,16,23,FALSE,GNB,GNB,O
2007,4,2007-09-30,2007-09-30T08:23:00Z,NYG,PHI,2.5,47,Sun,16,3,FALSE,NYG,NYG,U
2007,4,2007-09-30,2007-09-30T01:32:00Z,MIA,OAK,-3.5,40,Sun,17,35,FALSE,OAK,OAK,O
2007,4,2007-09-30,2007-09-30T01:02:00Z,DAL,STL,-13,47,Sun,35,7,FALSE,DAL,DAL,U
2007,4,2007-09-30,2007-09-30T04:05:00Z,SFO,SEA,1,40.5,Sun,3,23,FALSE,SEA,SEA,U
2007,4,2007-09-30,2007-09-30T04:06:00Z,CAR,TAM,-3,39.5,Sun,7,20,FALSE,TAM,TAM,U
2007,4,2007-10-01,2007-10-01T08:40:00Z,CIN,NWE,7.5,54,Mon,13,34,FALSE,NWE,NWE,U
2007,5,2007-10-07,2007-10-07T01:04:00Z,TEN,ATL,-7.5,41,Sun,20,13,FALSE,TEN,ATL,U
2007,5,2007-10-07,2007-10-07T01:03:00Z,NOR,CAR,-4,44,Sun,13,16,FALSE,CAR,CAR,U
2007,5,2007-10-07,2007-10-07T08:24:00Z,GNB,CHI,-3.5,40.5,Sun,20,27,FALSE,CHI,CHI,O
2007,5,2007-10-07,2007-10-07T01:02:00Z,NWE,CLE,-15.5,48,Sun,34,17,FALSE,NWE,NWE,O
2007,5,2007-10-07,2007-10-07T04:15:00Z,DEN,SDG,1,43.5,Sun,3,41,FALSE,SDG,SDG,O
2007,5,2007-10-07,2007-10-07T01:02:00Z,WAS,DET,-4,44.5,Sun,34,3,FALSE,WAS,WAS,U
2007,5,2007-10-07,2007-10-07T01:00:00Z,KAN,JAX,2,35,Sun,7,17,FALSE,JAX,JAX,U
2007,5,2007-10-07,2007-10-07T01:02:00Z,HOU,MIA,-5.5,43.5,Sun,22,19,FALSE,HOU,MIA,U
2007,5,2007-10-07,2007-10-07T01:02:00Z,NYG,NYJ,-4,40.5,Sun,35,24,FALSE,NYG,NYG,O
2007,5,2007-10-07,2007-10-07T01:02:00Z,STL,ARI,3.5,41,Sun,31,34,FALSE,ARI,STL,O
2007,5,2007-10-07,2007-10-07T01:02:00Z,PIT,SEA,-5,41.5,Sun,21,0,FALSE,PIT,PIT,U
2007,5,2007-10-07,2007-10-07T04:15:00Z,SFO,BAL,3,34.5,Sun,7,9,FALSE,BAL,SFO,U
2007,5,2007-10-07,2007-10-07T04:05:00Z,IND,TAM,-9,45,Sun,33,14,FALSE,IND,IND,O
2007,5,2007-10-08,2007-10-08T08:40:00Z,BUF,DAL,11,45,Mon,24,25,FALSE,DAL,BUF,O
2007,6,2007-10-14,2007-10-14T04:05:00Z,ARI,CAR,-6,38.5,Sun,10,25,FALSE,CAR,CAR,U
2007,6,2007-10-14,2007-10-14T04:17:00Z,DAL,NWE,5,53,Sun,27,48,FALSE,NWE,NWE,O
2007,6,2007-10-14,2007-10-14T01:03:00Z,JAX,HOU,-7,37.5,Sun,37,17,FALSE,JAX,JAX,O
2007,6,2007-10-14,2007-10-14T01:00:00Z,KAN,CIN,2.5,44,Sun,27,20,FALSE,KAN,KAN,O
2007,6,2007-10-14,2007-10-14T01:03:00Z,CLE,MIA,-4,45,Sun,41,31,FALSE,CLE,CLE,O
2007,6,2007-10-14,2007-10-14T01:02:00Z,CHI,MIN,-4.5,35.5,Sun,31,34,FALSE,MIN,MIN,O
2007,6,2007-10-14,2007-10-14T08:23:00Z,SEA,NOR,-6.5,43,Sun,17,28,FALSE,NOR,NOR,O
2007,6,2007-10-14,2007-10-14T01:02:00Z,NYJ,PHI,4.5,43.5,Sun,9,16,FALSE,PHI,PHI,U
2007,6,2007-10-14,2007-10-14T01:03:00Z,TAM,TEN,-2.5,37,Sun,13,10,FALSE,TAM,TAM,U
2007,6,2007-10-14,2007-10-14T04:15:00Z,SDG,OAK,-9.5,44,Sun,28,14,FALSE,SDG,SDG,U
2007,6,2007-10-14,2007-10-14T01:02:00Z,BAL,STL,-9,36.5,Sun,22,3,FALSE,BAL,BAL,U
2007,6,2007-10-14,2007-10-14T01:02:00Z,GNB,WAS,-3,40.5,Sun,17,14,FALSE,GNB,NA,U
2007,6,2007-10-15,2007-10-15T08:40:00Z,ATL,NYG,5.5,44,Mon,10,31,FALSE,NYG,NYG,U
2007,7,2007-10-21,2007-10-21T01:03:00Z,NOR,ATL,-7.5,42,Sun,22,16,FALSE,NOR,ATL,U
2007,7,2007-10-21,2007-10-21T01:02:00Z,BUF,BAL,3,33.5,Sun,19,14,FALSE,BUF,BUF,U
2007,7,2007-10-21,2007-10-21T04:14:00Z,PHI,CHI,-5.5,43,Sun,16,19,FALSE,CHI,CHI,U
2007,7,2007-10-21,2007-10-21T01:02:00Z,WAS,ARI,-8,36,Sun,21,19,FALSE,WAS,ARI,O
2007,7,2007-10-21,2007-10-21T08:23:00Z,DEN,PIT,4.5,38.5,Sun,31,28,FALSE,DEN,DEN,O
2007,7,2007-10-21,2007-10-21T04:05:00Z,OAK,KAN,-1.5,38,Sun,10,12,FALSE,KAN,KAN,U
2007,7,2007-10-21,2007-10-21T01:02:00Z,MIA,NWE,15.5,49.5,Sun,28,49,FALSE,NWE,NWE,O
2007,7,2007-10-21,2007-10-21T04:15:00Z,DAL,MIN,-9.5,46.5,Sun,24,14,FALSE,DAL,DAL,U
2007,7,2007-10-21,2007-10-21T04:05:00Z,CIN,NYJ,-6,48.5,Sun,38,31,FALSE,CIN,CIN,O
2007,7,2007-10-21,2007-10-21T01:02:00Z,HOU,TEN,-2,38,Sun,36,38,FALSE,TEN,TEN,O
2007,7,2007-10-21,2007-10-21T04:16:00Z,SEA,STL,-7.5,39.5,Sun,33,6,FALSE,SEA,SEA,U
2007,7,2007-10-21,2007-10-21T01:03:00Z,NYG,SFO,-9.5,39,Sun,33,15,FALSE,NYG,NYG,O
2007,7,2007-10-21,2007-10-21T01:03:00Z,DET,TAM,-2.5,44,Sun,23,16,FALSE,DET,DET,U
2007,7,2007-10-22,2007-10-22T08:40:00Z,JAX,IND,3,45.5,Mon,7,29,FALSE,IND,IND,U
2007,8,2007-10-28,2007-10-28T04:05:00Z,NYJ,BUF,-3,38.5,Sun,3,13,FALSE,BUF,BUF,U
2007,8,2007-10-28,2007-10-28T01:02:00Z,CAR,IND,6.5,44,Sun,7,31,FALSE,IND,IND,U
2007,8,2007-10-28,2007-10-28T01:02:00Z,CIN,PIT,4,48.5,Sun,13,24,FALSE,PIT,PIT,U
2007,8,2007-10-28,2007-10-28T01:05:00Z,CHI,DET,-6,45.5,Sun,7,16,FALSE,DET,DET,U
2007,8,2007-10-28,2007-10-28T04:05:00Z,SDG,HOU,-10,45.5,Sun,35,10,FALSE,SDG,SDG,U
2007,8,2007-10-28,2007-10-28T04:05:00Z,TAM,JAX,-3.5,32,Sun,23,24,FALSE,JAX,JAX,O
2007,8,2007-10-28,2007-10-28T01:03:00Z,MIA,NYG,10,48,Sun,10,13,FALSE,NYG,MIA,U
2007,8,2007-10-28,2007-10-28T01:05:00Z,MIN,PHI,1,37.5,Sun,16,23,FALSE,PHI,PHI,O
2007,8,2007-10-28,2007-10-28T01:02:00Z,TEN,OAK,-7,39,Sun,13,9,FALSE,TEN,OAK,U
2007,8,2007-10-28,2007-10-28T01:00:00Z,STL,CLE,3,46.5,Sun,20,27,FALSE,CLE,CLE,O
2007,8,2007-10-28,2007-10-28T04:17:00Z,SFO,NOR,1.5,40,Sun,10,31,FALSE,NOR,NOR,O
2007,8,2007-10-28,2007-10-28T04:17:00Z,NWE,WAS,-14.5,46.5,Sun,52,7,FALSE,NWE,NWE,O
2007,8,2007-10-29,2007-10-29T08:40:00Z,DEN,GNB,-3,43.5,Mon,13,19,TRUE,GNB,GNB,U
2007,9,2007-11-04,2007-11-04T01:02:00Z,BUF,CIN,1,44,Sun,33,21,FALSE,BUF,BUF,O
2007,9,2007-11-04,2007-11-04T01:02:00Z,TEN,CAR,-5.5,35.5,Sun,20,7,FALSE,TEN,TEN,U
2007,9,2007-11-04,2007-11-04T04:18:00Z,IND,NWE,5,56.5,Sun,20,24,FALSE,NWE,IND,U
2007,9,2007-11-04,2007-11-04T01:00:00Z,TAM,ARI,-3.5,39,Sun,17,10,FALSE,TAM,TAM,U
2007,9,2007-11-04,2007-11-04T01:02:00Z,DET,DEN,-3,46.5,Sun,44,7,FALSE,DET,DET,O
2007,9,2007-11-04,2007-11-04T01:00:00Z,KAN,GNB,-2.5,37.5,Sun,22,33,FALSE,GNB,GNB,O
2007,9,2007-11-04,2007-11-04T04:15:00Z,OAK,HOU,-3,41,Sun,17,24,FALSE,HOU,HOU,E
2007,9,2007-11-04,2007-11-04T01:02:00Z,NOR,JAX,-3,40,Sun,41,24,FALSE,NOR,NOR,O
2007,9,2007-11-04,2007-11-04T01:05:00Z,MIN,SDG,7,42,Sun,35,17,FALSE,MIN,MIN,O
2007,9,2007-11-04,2007-11-04T01:02:00Z,NYJ,WAS,3.5,36,Sun,20,23,TRUE,WAS,NYJ,O
2007,9,2007-11-04,2007-11-04T08:23:00Z,PHI,DAL,3,46.5,Sun,17,38,FALSE,DAL,DAL,O
2007,9,2007-11-04,2007-11-04T04:06:00Z,CLE,SEA,-1.5,47,Sun,33,30,TRUE,CLE,CLE,O
2007,9,2007-11-04,2007-11-04T01:02:00Z,ATL,SFO,-3.5,37,Sun,20,16,FALSE,ATL,ATL,U
2007,9,2007-11-05,2007-11-05T08:38:00Z,PIT,BAL,-9.5,36,Mon,38,7,FALSE,PIT,PIT,O
2007,10,2007-11-11,2007-11-11T01:03:00Z,CAR,ATL,-4,35.5,Sun,13,20,FALSE,ATL,ATL,U
2007,10,2007-11-11,2007-11-11T04:05:00Z,BAL,CIN,-3,44.5,Sun,7,21,FALSE,CIN,CIN,U
2007,10,2007-11-11,2007-11-11T01:02:00Z,PIT,CLE,-9.5,47.5,Sun,31,28,FALSE,PIT,CLE,O
2007,10,2007-11-11,2007-11-11T01:00:00Z,KAN,DEN,-2.5,37,Sun,11,27,FALSE,DEN,DEN,O
2007,10,2007-11-11,2007-11-11T04:15:00Z,ARI,DET,-2,45,Sun,31,21,FALSE,ARI,ARI,O
2007,10,2007-11-11,2007-11-11T01:03:00Z,TEN,JAX,-3.5,36,Sun,13,28,FALSE,JAX,JAX,O
2007,10,2007-11-11,2007-11-11T01:02:00Z,MIA,BUF,2.5,40.5,Sun,10,13,FALSE,BUF,BUF,U
2007,10,2007-11-11,2007-11-11T01:02:00Z,GNB,MIN,-6,40.5,Sun,34,0,FALSE,GNB,GNB,U
2007,10,2007-11-11,2007-11-11T04:15:00Z,NYG,DAL,1.5,48,Sun,20,31,FALSE,DAL,DAL,O
2007,10,2007-11-11,2007-11-11T01:03:00Z,WAS,PHI,-2.5,37.5,Sun,25,33,FALSE,PHI,PHI,O
2007,10,2007-11-11,2007-11-11T04:15:00Z,OAK,CHI,3.5,38,Sun,6,17,FALSE,CHI,CHI,U
2007,10,2007-11-11,2007-11-11T01:02:00Z,NOR,STL,-10.5,47,Sun,29,37,FALSE,STL,STL,O
2007,10,2007-11-11,2007-11-11T08:15:00Z,SDG,IND,3.5,47.5,Sun,23,21,FALSE,SDG,SDG,U
2007,10,2007-11-12,2007-11-12T08:41:00Z,SEA,SFO,-9,37.5,Mon,24,0,FALSE,SEA,SEA,U
2007,11,2007-11-18,2007-11-18T01:05:00Z,ATL,TAM,3,35.5,Sun,7,31,FALSE,TAM,TAM,O
2007,11,2007-11-18,2007-11-18T08:24:00Z,BUF,NWE,16,46.5,Sun,10,56,FALSE,NWE,NWE,O
2007,11,2007-11-18,2007-11-18T01:02:00Z,GNB,CAR,-10,37.5,Sun,31,17,FALSE,GNB,GNB,O
2007,11,2007-11-18,2007-11-18T04:16:00Z,SEA,CHI,-5.5,37.5,Sun,30,23,FALSE,SEA,SEA,O
2007,11,2007-11-18,2007-11-18T01:02:00Z,CIN,ARI,-3.5,49.5,Sun,27,35,FALSE,ARI,ARI,O
2007,11,2007-11-18,2007-11-18T01:03:00Z,DET,NYG,2.5,48,Sun,10,16,FALSE,NYG,NYG,U
2007,11,2007-11-18,2007-11-18T01:02:00Z,IND,KAN,-14.5,41.5,Sun,13,10,FALSE,IND,KAN,U
2007,11,2007-11-18,2007-11-18T01:02:00Z,PHI,MIA,-9.5,40,Sun,17,7,FALSE,PHI,PHI,U
2007,11,2007-11-18,2007-11-18T01:02:00Z,HOU,NOR,-1,50.5,Sun,23,10,FALSE,HOU,HOU,U
2007,11,2007-11-18,2007-11-18T04:05:00Z,NYJ,PIT,9.5,40.5,Sun,19,16,TRUE,NYJ,NYJ,U
2007,11,2007-11-18,2007-11-18T01:05:00Z,MIN,OAK,-4.5,35.5,Sun,29,22,FALSE,MIN,MIN,O
2007,11,2007-11-18,2007-11-18T01:02:00Z,BAL,CLE,2,44,Sun,30,33,TRUE,CLE,CLE,O
2007,11,2007-11-18,2007-11-18T01:03:00Z,JAX,SDG,-3,40.5,Sun,24,17,FALSE,JAX,JAX,O
2007,11,2007-11-18,2007-11-18T04:15:00Z,SFO,STL,3,39.5,Sun,9,13,FALSE,STL,STL,U
2007,11,2007-11-18,2007-11-18T04:15:00Z,DAL,WAS,-11,47,Sun,28,23,FALSE,DAL,WAS,O
2007,12,2007-11-22,2007-11-22T08:16:00Z,ATL,IND,14,42.5,Thu,13,31,FALSE,IND,IND,O
2007,12,2007-11-22,2007-11-22T12:36:00Z,DET,GNB,3,47,Thu,26,37,FALSE,GNB,GNB,O
2007,12,2007-11-22,2007-11-22T04:20:00Z,DAL,NYJ,-14.5,47.5,Thu,34,3,FALSE,DAL,DAL,U
2007,12,2007-11-25,2007-11-25T01:03:00Z,JAX,BUF,-9,37,Sun,36,14,FALSE,JAX,JAX,O
2007,12,2007-11-25,2007-11-25T01:03:00Z,CAR,NOR,3,42,Sun,6,31,FALSE,NOR,NOR,U
2007,12,2007-11-25,2007-11-25T01:02:00Z,CIN,TEN,1,47,Sun,35,6,FALSE,CIN,CIN,U
2007,12,2007-11-25,2007-11-25T04:16:00Z,CHI,DEN,-1,41.5,Sun,37,34,TRUE,CHI,CHI,O
2007,12,2007-11-25,2007-11-25T01:03:00Z,CLE,HOU,-3,52,Sun,27,17,FALSE,CLE,CLE,U
2007,12,2007-11-25,2007-11-25T01:03:00Z,NYG,MIN,-7.5,40,Sun,17,41,FALSE,MIN,MIN,O
