trend,sc,season,tm_tr,tm,w,l,t,mov,ats,total
win,is_home,2017,Dallas,DAL,3,5,0,-2.1,-3.6,NA
win,is_home,2017,Denver,DEN,4,4,0,1.6,-0.2,NA
win,is_home,2017,Detroit,DET,4,4,0,5.1,3.4,NA
win,is_home,2017,Green Bay,GBY,4,4,0,-2.9,-3.2,NA
win,is_home,2017,Houston,HOU,3,5,0,-0.6,-1.9,NA
win,is_home,2017,Indianapolis,IND,3,5,0,-4.2,-1.6,NA
win,is_home,2017,Jacksonville,JAX,6,2,0,7.4,2.1,NA
win,is_home,2017,Kansas City,KCY,6,3,0,6.3,0.3,NA
win,is_home,2017,LA Chargers,LAC,5,3,0,9.9,5.5,NA
win,is_home,2017,LA Rams,LAR,3,5,0,1.8,-1.3,NA
win,is_home,2017,Miami,MIA,4,3,0,3.3,5.4,NA
win,is_home,2017,Minnesota,MIN,8,1,0,11.4,7,NA
win,is_home,2017,New Orleans,NOR,8,1,0,7.3,0.8,NA
win,is_home,2017,New England,NWE,8,2,0,9.3,-1.3,NA
win,is_home,2017,NY Giants,NYG,2,6,0,-10.5,-6.8,NA
win,is_home,2017,NY Jets,NYJ,4,4,0,1.2,6.9,NA
win,is_home,2017,Oakland,OAK,4,3,0,3.3,-0.6,NA
win,is_home,2017,Philadelphia,PHI,9,1,0,15.8,10.7,NA
win,is_home,2017,Pittsburgh,PIT,6,3,0,4,-2.3,NA
win,is_home,2017,Seattle,SEA,4,4,0,0.6,-4.7,NA
win,is_home,2017,San Francisco,SFO,3,5,0,-6.2,-2.8,NA
win,is_home,2017,Tampa Bay,TBY,4,4,0,1.4,1.9,NA
win,is_home,2017,Tennessee,TEN,6,2,0,3.6,0.8,NA
win,is_home,2017,Washington,WAS,5,3,0,1.9,-0.2,NA
win,is_home_dog,2016,Atlanta,ATL,1,0,0,15,17.5,NA
win,is_home_dog,2016,Baltimore,BAL,1,0,0,7,10.5,NA
win,is_home_dog,2016,Buffalo,BUF,1,2,0,-2.7,1.2,NA
win,is_home_dog,2016,Carolina,CAR,0,1,0,-17,-14,NA
win,is_home_dog,2016,Chicago,CHI,2,3,0,-3.2,1.1,NA
win,is_home_dog,2016,Cincinnati,CIN,1,1,0,6.5,9.2,NA
win,is_home_dog,2016,Cleveland,CLE,1,7,0,-11.5,-5.7,NA
win,is_home_dog,2016,Dallas,DAL,1,0,0,14,16.5,NA
win,is_home_dog,2016,Denver,DEN,1,1,0,-6,-3,NA
win,is_home_dog,2016,Detroit,DET,2,1,0,-1,1.7,NA
win,is_home_dog,2016,Green Bay,GBY,1,0,0,28,31,NA
win,is_home_dog,2016,Houston,HOU,1,1,0,-0.5,1.2,NA
win,is_home_dog,2016,Indianapolis,IND,0,2,0,-18.5,-13,NA
win,is_home_dog,2016,Jacksonville,JAX,1,4,0,-0.8,2.5,NA
win,is_home_dog,2016,LA Chargers,LAC,1,2,0,-1.7,2,NA
win,is_home_dog,2016,LA Rams,LAR,1,4,0,-14.8,-10.3,NA
win,is_home_dog,2016,Miami,MIA,3,1,0,0,4.9,NA
win,is_home_dog,2016,Minnesota,MIN,1,1,0,0.5,2.5,NA
win,is_home_dog,2016,New Orleans,NOR,2,0,0,4,5.8,NA
win,is_home_dog,2016,NY Giants,NYG,2,0,0,2,4.2,NA
win,is_home_dog,2016,NY Jets,NYJ,1,4,0,-3.8,-0.5,NA
win,is_home_dog,2016,Oakland,OAK,0,1,0,-16,-15,NA
win,is_home_dog,2016,Philadelphia,PHI,2,1,0,12.3,15,NA
win,is_home_dog,2016,Pittsburgh,PIT,0,1,0,-11,-3.5,NA
win,is_home_dog,2016,San Francisco,SFO,1,5,0,-4,1.7,NA
win,is_home_dog,2016,Tampa Bay,TBY,2,2,0,0,3.9,NA
win,is_home_dog,2016,Tennessee,TEN,1,2,0,2,4.3,NA
win,is_home_dog,2016,Washington,WAS,1,1,0,-7.5,-4.8,NA
win,is_home_dog,2017,Arizona,ARI,3,3,0,-3.3,1.2,NA
win,is_home_dog,2017,Baltimore,BAL,0,1,0,-17,-13.5,NA
win,is_home_dog,2017,Buffalo,BUF,1,2,0,-15.7,-11.3,NA
win,is_home_dog,2017,Carolina,CAR,2,0,0,5,7.8,NA
win,is_home_dog,2017,Chicago,CHI,2,3,0,1.6,6.1,NA
win,is_home_dog,2017,Cincinnati,CIN,1,1,0,3,6.8,NA
win,is_home_dog,2017,Cleveland,CLE,0,7,0,-9.7,-4.5,NA
win,is_home_dog,2017,Dallas,DAL,1,2,0,-8.7,-5.8,NA
win,is_home_dog,2017,Denver,DEN,2,1,0,7.7,11.2,NA
win,is_home_dog,2017,Detroit,DET,1,3,0,-1,1.8,NA
win,is_home_dog,2017,Green Bay,GBY,0,4,0,-15.2,-11,NA
win,is_home_dog,2017,Houston,HOU,1,2,0,2.3,6.5,NA
win,is_home_dog,2017,Indianapolis,IND,1,5,0,-7.7,-3.1,NA
win,is_home_dog,2017,Jacksonville,JAX,0,1,0,-21,-20,NA
win,is_home_dog,2017,LA Chargers,LAC,1,1,0,3.5,5.5,NA
win,is_home_dog,2017,LA Rams,LAR,0,1,0,-21,-15,NA
win,is_home_dog,2017,Miami,MIA,2,3,0,2.8,6.4,NA
win,is_home_dog,2017,Minnesota,MIN,1,0,0,13,16,NA
win,is_home_dog,2017,New Orleans,NOR,0,1,0,-16,-10.5,NA
win,is_home_dog,2017,NY Giants,NYG,2,4,0,-10.8,-4.9,NA
win,is_home_dog,2017,NY Jets,NYJ,4,4,0,1.2,6.9,NA
win,is_home_dog,2017,Oakland,OAK,1,1,0,-1,2,NA
win,is_home_dog,2017,Philadelphia,PHI,2,1,0,10,13,NA
win,is_home_dog,2017,Pittsburgh,PIT,0,1,0,-3,-0.5,NA
win,is_home_dog,2017,Seattle,SEA,1,2,0,-8,-6.2,NA
win,is_home_dog,2017,San Francisco,SFO,2,5,0,-7.4,-3.1,NA
win,is_home_dog,2017,Tampa Bay,TBY,1,2,0,-0.3,5.2,NA
win,is_home_dog,2017,Tennessee,TEN,0,1,0,-4,1.5,NA
win,is_home_dog,2017,Washington,WAS,1,3,0,-4.5,-2.1,NA
win,is_home_fav,2016,Arizona,ARI,4,3,1,7,0.1,NA
win,is_home_fav,2016,Atlanta,ATL,6,3,0,9.1,3.3,NA
win,is_home_fav,2016,Baltimore,BAL,5,2,0,8.3,4,NA
win,is_home_fav,2016,Buffalo,BUF,3,2,0,9.4,3,NA
win,is_home_fav,2016,Carolina,CAR,4,3,0,3.7,-1.1,NA
win,is_home_fav,2016,Chicago,CHI,0,2,0,-8,-10.8,NA
win,is_home_fav,2016,Cincinnati,CIN,3,2,0,6.2,0.8,NA
win,is_home_fav,2016,Dallas,DAL,6,2,0,7.2,1.8,NA
win,is_home_fav,2016,Denver,DEN,4,2,0,8,3.7,NA
win,is_home_fav,2016,Detroit,DET,4,1,0,3,-1.7,NA
win,is_home_fav,2016,Green Bay,GBY,6,2,0,7.1,0.8,NA
win,is_home_fav,2016,Houston,HOU,7,0,0,6,2.6,NA
win,is_home_fav,2016,Indianapolis,IND,4,2,0,2,-1.8,NA
win,is_home_fav,2016,Jacksonville,JAX,0,2,0,-10,-12.5,NA
win,is_home_fav,2016,Kansas City,KCY,6,3,0,7,2,NA
win,is_home_fav,2016,LA Chargers,LAC,2,3,0,3.4,-0.1,NA
win,is_home_fav,2016,LA Rams,LAR,0,2,0,-2.5,-6,NA
win,is_home_fav,2016,Miami,MIA,3,1,0,1,-4.8,NA
win,is_home_fav,2016,Minnesota,MIN,4,2,0,5.3,0.8,NA
win,is_home_fav,2016,New Orleans,NOR,2,4,0,0.7,-3.5,NA
win,is_home_fav,2016,New England,NWE,7,2,0,11.1,2.1,NA
win,is_home_fav,2016,NY Giants,NYG,5,1,0,4.5,0.4,NA
win,is_home_fav,2016,NY Jets,NYJ,1,2,0,-8,-9.3,NA
win,is_home_fav,2016,Oakland,OAK,5,1,0,5.2,2.1,NA
win,is_home_fav,2016,Philadelphia,PHI,4,1,0,6.6,3,NA
win,is_home_fav,2016,Pittsburgh,PIT,7,1,0,10.6,4.9,NA
win,is_home_fav,2016,Seattle,SEA,8,1,0,12.3,3.4,NA
win,is_home_fav,2016,San Francisco,SFO,0,2,0,-11.5,-13.5,NA
win,is_home_fav,2016,Tampa Bay,TBY,2,2,0,-1.2,-3.8,NA
win,is_home_fav,2016,Tennessee,TEN,4,1,0,3.6,-0.3,NA
win,is_home_fav,2016,Washington,WAS,3,3,0,1.8,-3.6,NA
win,is_home_fav,2017,Arizona,ARI,2,0,0,13,8.5,NA
win,is_home_fav,2017,Atlanta,ATL,5,3,0,5.8,-0.4,NA
win,is_home_fav,2017,Baltimore,BAL,5,2,0,12.1,5.4,NA
win,is_home_fav,2017,Buffalo,BUF,5,0,0,9.2,5.4,NA
win,is_home_fav,2017,Carolina,CAR,4,2,0,2.3,-3.7,NA
win,is_home_fav,2017,Chicago,CHI,1,2,0,3,-1.2,NA
win,is_home_fav,2017,Cincinnati,CIN,3,3,0,-5.2,-11,NA
win,is_home_fav,2017,Dallas,DAL,2,3,0,1.8,-2.3,NA
win,is_home_fav,2017,Denver,DEN,2,3,0,-2,-7.1,NA
win,is_home_fav,2017,Detroit,DET,3,1,0,11.2,5,NA
win,is_home_fav,2017,Green Bay,GBY,4,0,0,9.5,4.5,NA
win,is_home_fav,2017,Houston,HOU,2,3,0,-2.4,-6.9,NA
win,is_home_fav,2017,Indianapolis,IND,2,0,0,6,2.8,NA
win,is_home_fav,2017,Jacksonville,JAX,6,1,0,11.4,5.2,NA
win,is_home_fav,2017,Kansas City,KCY,6,3,0,6.3,0.3,NA
win,is_home_fav,2017,LA Chargers,LAC,4,2,0,12,5.5,NA
win,is_home_fav,2017,LA Rams,LAR,3,4,0,5,0.6,NA
win,is_home_fav,2017,Miami,MIA,1,0,0,3,0,NA
win,is_home_fav,2017,Minnesota,MIN,6,1,0,10.4,4.3,NA
win,is_home_fav,2017,New Orleans,NOR,8,0,0,10.2,2.2,NA
win,is_home_fav,2017,New England,NWE,8,2,0,9.3,-1.3,NA
win,is_home_fav,2017,NY Giants,NYG,0,2,0,-9.5,-12.5,NA
win,is_home_fav,2017,Oakland,OAK,3,2,0,5,-1.7,NA
win,is_home_fav,2017,Philadelphia,PHI,7,0,0,18.3,9.7,NA
win,is_home_fav,2017,Pittsburgh,PIT,6,2,0,4.9,-2.5,NA
win,is_home_fav,2017,Seattle,SEA,3,2,0,5.8,-3.8,NA
win,is_home_fav,2017,San Francisco,SFO,1,0,0,2,-0.5,NA
win,is_home_fav,2017,Tampa Bay,TBY,3,1,0,3.8,0.8,NA
win,is_home_fav,2017,Tennessee,TEN,6,1,0,4.7,0.6,NA
win,is_home_fav,2017,Washington,WAS,4,0,0,8.2,1.8,NA
win,is_playoff,2016,Atlanta,ATL,2,1,0,11,7.7,NA
win,is_playoff,2016,Dallas,DAL,0,1,0,-3,-8.5,NA
win,is_playoff,2016,Detroit,DET,0,1,0,-20,-12,NA
win,is_playoff,2016,Green Bay,GBY,2,1,0,1.7,4,NA
win,is_playoff,2016,Houston,HOU,1,1,0,-2.5,3.5,NA
win,is_playoff,2016,Kansas City,KCY,0,1,0,-2,-4.5,NA
win,is_playoff,2016,Miami,MIA,0,1,0,-18,-7,NA
win,is_playoff,2016,New England,NWE,3,0,0,14.3,6.2,NA
win,is_playoff,2016,NY Giants,NYG,0,1,0,-25,-20,NA
win,is_playoff,2016,Oakland,OAK,0,1,0,-13,-9,NA
win,is_playoff,2016,Pittsburgh,PIT,2,1,0,0.3,-0.7,NA
win,is_playoff,2016,Seattle,SEA,1,1,0,2,1.2,NA
win,is_playoff,2017,Atlanta,ATL,1,1,0,4,6,NA
win,is_playoff,2017,Buffalo,BUF,0,1,0,-7,1,NA
win,is_playoff,2017,Carolina,CAR,0,1,0,-5,1.5,NA
win,is_playoff,2017,Jacksonville,JAX,2,1,0,2,4.2,NA
win,is_playoff,2017,Kansas City,KCY,0,1,0,-1,-9.5,NA
win,is_playoff,2017,LA Rams,LAR,0,1,0,-13,-19.5,NA
win,is_playoff,2017,Minnesota,MIN,1,1,0,-13,-17.2,NA
win,is_playoff,2017,New Orleans,NOR,1,1,0,0,-0.5,NA
win,is_playoff,2017,New England,NWE,2,1,0,5.7,-2.8,NA
win,is_playoff,2017,Philadelphia,PHI,3,0,0,14.7,18,NA
win,is_playoff,2017,Pittsburgh,PIT,0,1,0,-3,-10,NA
win,is_playoff,2017,Tennessee,TEN,1,1,0,-10,1,NA
win,non_conference,2016,Arizona,ARI,1,3,0,1.2,-4.6,NA
win,non_conference,2016,Atlanta,ATL,2,3,0,0.8,1,NA
win,non_conference,2016,Baltimore,BAL,1,3,0,-4.8,-4.4,NA
win,non_conference,2016,Buffalo,BUF,3,1,0,12.2,12.4,NA
win,non_conference,2016,Carolina,CAR,1,3,0,1.2,0.4,NA
win,non_conference,2016,Chicago,CHI,0,4,0,-5.5,-2.1,NA
win,non_conference,2016,Cincinnati,CIN,1,2,1,0.8,-1.4,NA
win,non_conference,2016,Cleveland,CLE,0,4,0,-17.2,-11,NA
win,non_conference,2016,Dallas,DAL,4,0,0,13.5,11.4,NA
win,non_conference,2016,Denver,DEN,3,1,0,4,3.8,NA
win,non_conference,2016,Detroit,DET,2,2,0,0.8,-1.2,NA
win,non_conference,2016,Green Bay,GBY,2,2,0,-3.8,-8.9,NA
win,non_conference,2016,Houston,HOU,2,2,0,-2.5,-1,NA
win,non_conference,2016,Indianapolis,IND,3,1,0,8.8,10.2,NA
win,non_conference,2016,Jacksonville,JAX,1,3,0,-4.8,-1.1,NA
win,non_conference,2016,Kansas City,KCY,3,1,0,2,0.8,NA
win,non_conference,2016,LA Chargers,LAC,1,3,0,-4.2,-4.6,NA
win,non_conference,2016,LA Rams,LAR,1,3,0,-7,-3.6,NA
win,non_conference,2016,Miami,MIA,3,1,0,3,4.6,NA
win,non_conference,2016,Minnesota,MIN,3,1,0,2,-2.1,NA
win,non_conference,2016,New Orleans,NOR,1,3,0,-2,-1,NA
win,non_conference,2016,New England,NWE,4,1,0,6,1,NA
win,non_conference,2016,NY Giants,NYG,3,1,0,2.2,1.6,NA
win,non_conference,2016,NY Jets,NYJ,1,3,0,-8,-4.9,NA
win,non_conference,2016,Oakland,OAK,3,1,0,0.8,-0.2,NA
win,non_conference,2016,Philadelphia,PHI,2,2,0,7.8,9.4,NA
win,non_conference,2016,Pittsburgh,PIT,2,2,0,-1,-4.9,NA
win,non_conference,2016,Seattle,SEA,4,0,0,6.2,3.9,NA
win,non_conference,2016,San Francisco,SFO,0,4,0,-13.8,-8.2,NA
win,non_conference,2016,Tampa Bay,TBY,2,2,0,-4.2,-1,NA
win,non_conference,2016,Tennessee,TEN,3,1,0,5,6.2,NA
win,non_conference,2016,Washington,WAS,2,1,1,-1.2,-0.8,NA
win,non_conference,2017,Arizona,ARI,3,1,0,0.2,1.2,NA
win,non_conference,2017,Atlanta,ATL,1,3,0,-5,-11.4,NA
win,non_conference,2017,Baltimore,BAL,2,2,0,9,7.6,NA
win,non_conference,2017,Buffalo,BUF,2,2,0,-8.5,-5.1,NA
win,non_conference,2017,Carolina,CAR,4,0,0,10.2,7.5,NA
win,non_conference,2017,Chicago,CHI,4,0,0,13,16.2,NA
win,non_conference,2017,Cincinnati,CIN,1,3,0,-11.8,-7.6,NA
win,non_conference,2017,Cleveland,CLE,0,4,0,-13.5,-6.1,NA
win,non_conference,2017,Dallas,DAL,2,2,0,-8.2,-10,NA
win,non_conference,2017,Denver,DEN,1,3,0,-8,-8.2,NA
win,non_conference,2017,Detroit,DET,1,3,0,-6,-8,NA
win,non_conference,2017,Green Bay,GBY,2,2,0,-4.2,-2.5,NA
win,non_conference,2017,Houston,HOU,1,3,0,-7.2,-3.6,NA
win,non_conference,2017,Indianapolis,IND,1,3,0,-16.2,-10.2,NA
win,non_conference,2017,Jacksonville,JAX,1,3,0,-4.5,-8,NA
win,non_conference,2017,Kansas City,KCY,2,2,0,0.5,-4,NA
win,non_conference,2017,LA Chargers,LAC,3,1,0,10.5,9,NA
win,non_conference,2017,LA Rams,LAR,4,0,0,19.2,14.2,NA
win,non_conference,2017,Miami,MIA,1,3,0,-12.8,-6,NA
win,non_conference,2017,Minnesota,MIN,3,1,0,8.8,3.8,NA
win,non_conference,2017,New Orleans,NOR,3,1,0,13.2,9,NA
win,non_conference,2017,New England,NWE,3,2,0,5.2,0.1,NA
win,non_conference,2017,NY Giants,NYG,2,2,0,1,8.6,NA
win,non_conference,2017,NY Jets,NYJ,0,4,0,-7.5,-0.1,NA
win,non_conference,2017,Oakland,OAK,1,3,0,-5.5,-5.6,NA
win,non_conference,2017,Philadelphia,PHI,4,1,0,8,6.7,NA
win,non_conference,2017,Pittsburgh,PIT,3,1,0,4.8,-3.4,NA
win,non_conference,2017,Seattle,SEA,2,2,0,4.8,1.4,NA
win,non_conference,2017,San Francisco,SFO,3,1,0,5,5.4,NA
win,non_conference,2017,Tampa Bay,TBY,2,2,0,1.8,2.9,NA
win,non_conference,2017,Tennessee,TEN,1,3,0,-1.2,-0.4,NA
win,non_conference,2017,Washington,WAS,2,2,0,1.8,5,NA
win,non_division,2016,Arizona,ARI,3,7,0,0.4,-2.5,NA
win,non_division,2016,Atlanta,ATL,8,5,0,8.3,6.2,NA
win,non_division,2016,Baltimore,BAL,4,6,0,0.5,0.2,NA
win,non_division,2016,Buffalo,BUF,6,4,0,5.3,4.4,NA
win,non_division,2016,Carolina,CAR,5,5,0,0.3,-0.9,NA
win,non_division,2016,Chicago,CHI,1,9,0,-8.3,-5.8,NA
win,non_division,2016,Cincinnati,CIN,3,6,1,-1.7,-2.8,NA
win,non_division,2016,Cleveland,CLE,1,9,0,-11.7,-4.7,NA
win,non_division,2016,Dallas,DAL,10,1,0,10.5,7.5,NA
win,non_division,2016,Denver,DEN,7,3,0,5.4,4.3,NA
win,non_division,2016,Detroit,DET,6,5,0,-2.5,-0.7,NA
win,non_division,2016,Green Bay,GBY,7,6,0,0.5,-0.5,NA
win,non_division,2016,Houston,HOU,5,7,0,-5.5,-2.7,NA
win,non_division,2016,Indianapolis,IND,5,5,0,1.1,3.7,NA
win,non_division,2016,Jacksonville,JAX,1,9,0,-8.4,-4.7,NA
win,non_division,2016,Kansas City,KCY,6,5,0,0.9,-1.3,NA
win,non_division,2016,LA Chargers,LAC,4,6,0,0.9,-0.8,NA
win,non_division,2016,LA Rams,LAR,2,8,0,-9.2,-5.5,NA
win,non_division,2016,Miami,MIA,6,5,0,-3.5,-1,NA
win,non_division,2016,Minnesota,MIN,6,4,0,2.1,0.8,NA
win,non_division,2016,New Orleans,NOR,5,5,0,3.2,2.5,NA
win,non_division,2016,New England,NWE,12,1,0,12.5,6.3,NA
win,non_division,2016,NY Giants,NYG,7,4,0,-0.9,-1.3,NA
win,non_division,2016,NY Jets,NYJ,3,7,0,-9.2,-7.3,NA
win,non_division,2016,Oakland,OAK,9,2,0,4,3.2,NA
win,non_division,2016,Philadelphia,PHI,5,5,0,4,4.9,NA
win,non_division,2016,Pittsburgh,PIT,8,5,0,3.5,0.4,NA
win,non_division,2016,Seattle,SEA,8,4,0,2.8,-0.7,NA
win,non_division,2016,San Francisco,SFO,0,10,0,-16.4,-11.2,NA
win,non_division,2016,Tampa Bay,TBY,5,5,0,-0.9,2.4,NA
win,non_division,2016,Tennessee,TEN,7,3,0,2.5,3.4,NA
win,non_division,2016,Washington,WAS,5,4,1,1.7,0.5,NA
win,non_division,2017,Arizona,ARI,5,5,0,-2.6,-1.2,NA
win,non_division,2017,Atlanta,ATL,7,5,0,2.2,-1.2,NA
win,non_division,2017,Baltimore,BAL,6,4,0,6.3,3.6,NA
win,non_division,2017,Buffalo,BUF,6,5,0,-3,0.5,NA
win,non_division,2017,Carolina,CAR,8,2,0,5.9,4,NA
win,non_division,2017,Chicago,CHI,5,5,0,0.1,4.9,NA
win,non_division,2017,Cincinnati,CIN,4,6,0,-6.3,-5.2,NA
win,non_division,2017,Cleveland,CLE,0,10,0,-10,-3.4,NA
win,non_division,2017,Dallas,DAL,4,6,0,-3,-5.5,NA
win,non_division,2017,Denver,DEN,3,7,0,-6.1,-6.4,NA
win,non_division,2017,Detroit,DET,4,6,0,-1.6,-1.1,NA
win,non_division,2017,Green Bay,GBY,5,5,0,-2.6,-1.2,NA
win,non_division,2017,Houston,HOU,3,7,0,-5.5,-1.2,NA
win,non_division,2017,Indianapolis,IND,2,8,0,-9.1,-2.6,NA
win,non_division,2017,Jacksonville,JAX,8,5,0,5.7,4.2,NA
win,non_division,2017,Kansas City,KCY,5,6,0,1.9,-2.4,NA
win,non_division,2017,LA Chargers,LAC,6,4,0,7.5,4.9,NA
win,non_division,2017,LA Rams,LAR,7,4,0,7,4,NA
win,non_division,2017,Miami,MIA,4,6,0,-7.6,-2.8,NA
win,non_division,2017,Minnesota,MIN,9,3,0,4.9,2.1,NA
win,non_division,2017,New Orleans,NOR,7,4,0,6,3,NA
win,non_division,2017,New England,NWE,10,3,0,7.7,0.7,NA
win,non_division,2017,NY Giants,NYG,2,8,0,-9.6,-5.7,NA
win,non_division,2017,NY Jets,NYJ,3,7,0,-7.2,-1.6,NA
win,non_division,2017,Oakland,OAK,4,6,0,-4.2,-5.1,NA
win,non_division,2017,Philadelphia,PHI,11,2,0,11.8,9.2,NA
win,non_division,2017,Pittsburgh,PIT,7,4,0,4.7,-1.3,NA
win,non_division,2017,Seattle,SEA,5,5,0,4.5,3.1,NA
win,non_division,2017,San Francisco,SFO,5,5,0,-4.4,-0.1,NA
win,non_division,2017,Tampa Bay,TBY,4,6,0,0,-0.5,NA
win,non_division,2017,Tennessee,TEN,5,7,0,-4.5,-3.1,NA
win,non_division,2017,Washington,WAS,6,4,0,1.3,3.1,NA
